"covar","value","std_error","t_value","p_value","id_covar","aic","r2","sig_lags","iter_start","iter_end","start_date","end_date","n","pe"
"tli_lag_9",0.16757530889041,0.0817370489099116,2.05017566850385,0.0433230038642961,"monthly_avg_level_m",61.7650461213907,0.486904517578815,1,55,155,"2005-01-18","2013-05-14",101,0.877638737797134
"Intercept",48.4660422409205,30.4566157980359,1.59131410273252,0.115125019598998,"monthly_avg_level_m",62.1993930414389,0.499403760091094,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"monthly_avg_level_m",-0.161703298192399,0.1024712072416,-1.57803643135722,0.118145384802801,"monthly_avg_level_m",62.1993930414389,0.499403760091094,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_1",0.645381540139421,0.0816874729322104,7.90061825850581,7.39122912340803e-12,"monthly_avg_level_m",62.1993930414389,0.499403760091094,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"tli_lag_9",0.167177628650372,0.0820116082817532,2.03846299509245,0.0445051588911159,"monthly_avg_level_m",62.1993930414389,0.499403760091094,1,56,156,"2005-02-22","2013-06-17",101,0.877499635101101
"Intercept",47.6463949913366,30.6274563627312,1.55567587549695,0.123374437335375,"monthly_avg_level_m",63.0536685183069,0.494464929996037,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"monthly_avg_level_m",-0.158745252456268,0.103038661767269,-1.54063775415507,0.126993329898518,"monthly_avg_level_m",63.0536685183069,0.494464929996037,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_1",0.627065084116323,0.0809765956315962,7.74378175848689,1.54122369040213e-11,"monthly_avg_level_m",63.0536685183069,0.494464929996037,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"tli_lag_9",0.174738551869551,0.0845107748265534,2.06764820495584,0.0416097005694495,"monthly_avg_level_m",63.0536685183069,0.494464929996037,1,57,157,"2005-03-22","2013-07-15",101,0.886253834302179
"Intercept",50.2814520094488,31.0456236692574,1.6195987088267,0.108937995014101,"monthly_avg_level_m",65.7130951322886,0.500356749225508,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"monthly_avg_level_m",-0.167243549231955,0.104365422710593,-1.60248044695535,0.112674155811783,"monthly_avg_level_m",65.7130951322886,0.500356749225508,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_1",0.654829230952091,0.0858109393088437,7.63106937444517,2.76429562529837e-11,"monthly_avg_level_m",65.7130951322886,0.500356749225508,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_4",-0.0783012322727831,0.0829057099621614,-0.944461271829409,0.347549562866071,"monthly_avg_level_m",65.7130951322886,0.500356749225508,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"tli_lag_9",0.194044575363262,0.0837930919636564,2.31575862420049,0.0229237075958324,"monthly_avg_level_m",65.7130951322886,0.500356749225508,1,58,158,"2005-04-19","2013-08-19",101,0.890156502544827
"Intercept",42.8138069723197,30.0652090581826,1.42403157381896,0.157973659291452,"monthly_avg_level_m",59.6894029863032,0.532491352247418,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"monthly_avg_level_m",-0.14310142743971,0.101174834210698,-1.41439744928763,0.160773704235414,"monthly_avg_level_m",59.6894029863032,0.532491352247418,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_1",0.648172134888515,0.0785943738949475,8.24705513596799,1.44797045780685e-12,"monthly_avg_level_m",59.6894029863032,0.532491352247418,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"tli_lag_9",0.201473957252163,0.0799632669007413,2.51958136605716,0.0135547202405633,"monthly_avg_level_m",59.6894029863032,0.532491352247418,1,59,159,"2005-05-25","2013-09-18",101,0.894862547428748
"Intercept",48.6008195824131,30.1430895603029,1.61233703284411,0.110469447172316,"monthly_avg_level_m",59.4190722951644,0.518690659975237,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"monthly_avg_level_m",-0.161929790607144,0.101436875720751,-1.59636019402773,0.113993475279599,"monthly_avg_level_m",59.4190722951644,0.518690659975237,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_1",0.6129244242891,0.0783588594036881,7.82201819875204,1.06851629344983e-11,"monthly_avg_level_m",59.4190722951644,0.518690659975237,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"tli_lag_9",0.181453350252791,0.0790415705695433,2.29566984746517,0.0240715961299079,"monthly_avg_level_m",59.4190722951644,0.518690659975237,1,60,160,"2005-06-21","2013-10-16",101,0.896778236008006
"Intercept",47.039067213995,30.5636758502327,1.53905137080024,0.127379939880702,"monthly_avg_level_m",61.2883582962104,0.518532584082983,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"monthly_avg_level_m",-0.157001569089677,0.102839233099024,-1.5266699717461,0.130429435508959,"monthly_avg_level_m",61.2883582962104,0.518532584082983,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_1",0.625996919993988,0.08078021906773,7.74938378749781,1.50135332966366e-11,"monthly_avg_level_m",61.2883582962104,0.518532584082983,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"tli_lag_9",0.192982281822719,0.0794616736218956,2.42862090648872,0.0171909113706397,"monthly_avg_level_m",61.2883582962104,0.518532584082983,1,61,161,"2005-07-20","2013-11-19",101,0.895674900381944
"Intercept",53.8317809168033,30.7104922336232,1.75287913027542,0.083105395521475,"monthly_avg_level_m",62.1060514045764,0.501301341842901,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"monthly_avg_level_m",-0.179263573968169,0.103345420859571,-1.73460587297582,0.086311980275375,"monthly_avg_level_m",62.1060514045764,0.501301341842901,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_1",0.589325362402821,0.0804610858616367,7.32435258724003,1.08626437622148e-10,"monthly_avg_level_m",62.1060514045764,0.501301341842901,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"tli_lag_9",0.176030359710406,0.0794126360530018,2.21665428147883,0.0292249121092993,"monthly_avg_level_m",62.1060514045764,0.501301341842901,1,62,162,"2005-08-23","2013-12-11",101,0.897656033845063
"Intercept",54.4911669241486,30.9026143520609,1.76331899635911,0.0813179024971431,"monthly_avg_level_m",62.2942987664234,0.497487108456177,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"monthly_avg_level_m",-0.181418383780504,0.103993289705345,-1.74452009638829,0.0845598448756944,"monthly_avg_level_m",62.2942987664234,0.497487108456177,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_1",0.58847912505682,0.0822393534566078,7.15568764007029,2.36745316198438e-10,"monthly_avg_level_m",62.2942987664234,0.497487108456177,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"tli_lag_9",0.171623030125336,0.0790111082662159,2.17213799288929,0.0325342842947971,"monthly_avg_level_m",62.2942987664234,0.497487108456177,1,63,163,"2005-09-23","2014-01-14",101,0.89661607055164
"Intercept",51.8858394916097,31.0707994816873,1.66992289729108,0.0984881702207754,"monthly_avg_level_m",63.4375300292258,0.496304446201253,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"monthly_avg_level_m",-0.172860748747119,0.104583526525048,-1.65284872762173,0.101925222003448,"monthly_avg_level_m",63.4375300292258,0.496304446201253,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_1",0.587762344406877,0.0833597898312239,7.05090962437528,3.8332076603275e-10,"monthly_avg_level_m",63.4375300292258,0.496304446201253,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"tli_lag_9",0.190321672791438,0.0785475642496447,2.42301177139683,0.0174413133282504,"monthly_avg_level_m",63.4375300292258,0.496304446201253,1,64,164,"2005-10-26","2014-02-18",101,0.896453063899338
"Intercept",52.5296561680123,30.4868041576117,1.72302927838689,0.0883955371875299,"monthly_avg_level_m",62.4734594519279,0.49836695149302,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"monthly_avg_level_m",-0.174819349710159,0.102670361679277,-1.70272459209077,0.0921494715123686,"monthly_avg_level_m",62.4734594519279,0.49836695149302,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"tli_lag_1",0.586471425455625,0.0822005705471785,7.13463935288652,2.60843919799641e-10,"monthly_avg_level_m",62.4734594519279,0.49836695149302,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"tli_lag_9",0.177558915302411,0.0766393926314968,2.31681005297318,0.0228364691975158,"monthly_avg_level_m",62.4734594519279,0.49836695149302,1,65,165,"2005-11-15","2014-03-18",101,0.898266649493176
"Intercept",57.3741019492144,29.8684243721006,1.92089482975226,0.057982653593161,"monthly_avg_level_m",59.2419592982354,0.514185773365956,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"monthly_avg_level_m",-0.191351011540076,0.100605568194057,-1.90199225524954,0.0604433906274794,"monthly_avg_level_m",59.2419592982354,0.514185773365956,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"tli_lag_1",0.590961598355239,0.0806747229460982,7.32523864693136,1.08181650923276e-10,"monthly_avg_level_m",59.2419592982354,0.514185773365956,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"tli_lag_9",0.179242169502583,0.0751917829208218,2.38379996510162,0.019284497260422,"monthly_avg_level_m",59.2419592982354,0.514185773365956,1,66,166,"2005-12-13","2014-04-15",101,0.909496865277111
"Intercept",45.6150028387471,30.473297774515,1.49688436008049,0.138042585920712,"monthly_avg_level_m",61.7573270406214,0.517445234388508,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"monthly_avg_level_m",-0.152621085243594,0.102603076734129,-1.4874903375371,0.140500896182513,"monthly_avg_level_m",61.7573270406214,0.517445234388508,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_1",0.488485316501836,0.104196248247114,4.68812768904438,1.01342537498989e-05,"monthly_avg_level_m",61.7573270406214,0.517445234388508,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_2",0.165188503026342,0.102008635427221,1.61935803115607,0.10898982484928,"monthly_avg_level_m",61.7573270406214,0.517445234388508,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"tli_lag_9",0.195875437571057,0.0745872452046541,2.62612511071578,0.0102034049715072,"monthly_avg_level_m",61.7573270406214,0.517445234388508,1,67,167,"2006-01-31","2014-05-20",101,0.910704340567301
"Intercept",46.7233039027073,30.2787318810709,1.54310636542599,0.126393564270073,"monthly_avg_level_m",61.9405860353441,0.525084190763479,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"monthly_avg_level_m",-0.156106174118864,0.102029064590452,-1.53001671382052,0.129599517371499,"monthly_avg_level_m",61.9405860353441,0.525084190763479,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"tli_lag_1",0.603243775144806,0.0813385766714131,7.41645354309254,7.08724898131673e-11,"monthly_avg_level_m",61.9405860353441,0.525084190763479,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"tli_lag_9",0.226761457167852,0.0747447061082763,3.03381294776064,0.00317401099784286,"monthly_avg_level_m",61.9405860353441,0.525084190763479,1,68,168,"2006-02-22","2014-06-17",101,0.91137746265397
"Intercept",50.4795066890504,30.115897565996,1.67617473722739,0.0972534537575085,"monthly_avg_level_m",61.5017259045912,0.52718979825561,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"monthly_avg_level_m",-0.168478463906011,0.101496690667059,-1.65994046504111,0.10048603231637,"monthly_avg_level_m",61.5017259045912,0.52718979825561,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"tli_lag_1",0.596596768456561,0.0797609252709141,7.4798125326427,5.27993883696368e-11,"monthly_avg_level_m",61.5017259045912,0.52718979825561,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"tli_lag_9",0.207526773507442,0.0761817399736294,2.72410125548823,0.00777620936507843,"monthly_avg_level_m",61.5017259045912,0.52718979825561,1,69,169,"2006-03-22","2014-07-22",101,0.912441649364448
"Intercept",50.2540448518297,30.0364853454155,1.67310004063108,0.0978591136628315,"monthly_avg_level_m",61.3742012522426,0.528192759679471,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
"monthly_avg_level_m",-0.167744027635427,0.101240006012552,-1.65689468266753,0.101102109145668,"monthly_avg_level_m",61.3742012522426,0.528192759679471,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
"tli_lag_1",0.595738061534878,0.0797343249569703,7.47153828487763,5.48702556719587e-11,"monthly_avg_level_m",61.3742012522426,0.528192759679471,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
"tli_lag_9",0.209495464424608,0.0753345249040515,2.78086925870214,0.00663052003058887,"monthly_avg_level_m",61.3742012522426,0.528192759679471,1,70,170,"2006-04-18","2014-08-19",101,0.912568416012209
"Intercept",57.0992686567733,29.0578102680971,1.96502310841582,0.0525658689873163,"monthly_avg_level_m",54.7736891693538,0.528124843824067,1,71,171,"2006-05-23","2014-09-16",101,0.923791381617163
"monthly_avg_level_m",-0.190270138295949,0.0979282589674419,-1.94295436579964,0.0552185379351064,"monthly_avg_level_m",54.7736891693538,0.528124843824067,1,71,171,"2006-05-23","2014-09-16",101,0.923791381617163
"tli_lag_1",0.57417711052199,0.0767760805047222,7.47859368109675,5.30994870720062e-11,"monthly_avg_level_m",54.7736891693538,0.528124843824067,1,71,171,"2006-05-23","2014-09-16",101,0.923791381617163
"tli_lag_9",0.180191911408538,0.0735768834342217,2.44902886610617,0.0163067110035884,"monthly_avg_level_m",54.7736891693538,0.528124843824067,1,71,171,"2006-05-23","2014-09-16",101,0.923791381617163
"Intercept",53.2845156646828,29.0234309034831,1.83591374299887,0.0697864541370617,"monthly_avg_level_m",53.2166758124705,0.516886819627353,1,72,172,"2006-06-22","2014-10-20",101,0.923215216062428
"monthly_avg_level_m",-0.177787525864464,0.0977440258107736,-1.81890938489324,0.0723657874555799,"monthly_avg_level_m",53.2166758124705,0.516886819627353,1,72,172,"2006-06-22","2014-10-20",101,0.923215216062428
"tli_lag_1",0.419724679455386,0.101799216409667,4.12306395135995,8.51637175688611e-05,"monthly_avg_level_m",53.2166758124705,0.516886819627353,1,72,172,"2006-06-22","2014-10-20",101,0.923215216062428
"tli_lag_2",0.197007116028667,0.0960078251993219,2.05199019579561,0.0431766760309126,"monthly_avg_level_m",53.2166758124705,0.516886819627353,1,72,172,"2006-06-22","2014-10-20",101,0.923215216062428
"tli_lag_9",0.166848382492238,0.0726415568554373,2.29687233747317,0.0240274930751367,"monthly_avg_level_m",53.2166758124705,0.516886819627353,1,72,172,"2006-06-22","2014-10-20",101,0.923215216062428
"Intercept",63.3392269022307,28.7678135486665,2.20173934300151,0.0303297248821037,"monthly_avg_level_m",52.2543844208889,0.475785423390318,1,73,173,"2006-07-18","2014-11-18",101,0.921846118969465
"monthly_avg_level_m",-0.210906741278597,0.09688208958089,-2.17694253077092,0.0321931384093379,"monthly_avg_level_m",52.2543844208889,0.475785423390318,1,73,173,"2006-07-18","2014-11-18",101,0.921846118969465
"tli_lag_1",0.373722443189182,0.100981604425169,3.70089627033132,0.000376014137312465,"monthly_avg_level_m",52.2543844208889,0.475785423390318,1,73,173,"2006-07-18","2014-11-18",101,0.921846118969465
"tli_lag_2",0.180376512727801,0.0963026324598922,1.87301746712816,0.0644241263747606,"monthly_avg_level_m",52.2543844208889,0.475785423390318,1,73,173,"2006-07-18","2014-11-18",101,0.921846118969465
"tli_lag_9",0.15924589291148,0.0719085179572769,2.21456229992243,0.0294036177134153,"monthly_avg_level_m",52.2543844208889,0.475785423390318,1,73,173,"2006-07-18","2014-11-18",101,0.921846118969465
"Intercept",76.124892365502,28.8753490428325,2.63632804066131,0.00990585320321394,"monthly_avg_level_m",53.371951319176,0.438656707947862,1,74,174,"2006-08-17","2014-12-16",101,0.921435022990619
"monthly_avg_level_m",-0.253073674396667,0.0972795970512248,-2.6015082511434,0.0108880208428346,"monthly_avg_level_m",53.371951319176,0.438656707947862,1,74,174,"2006-08-17","2014-12-16",101,0.921435022990619
"tli_lag_1",0.454345776316679,0.0860793863344128,5.27821811544491,9.29092299498004e-07,"monthly_avg_level_m",53.371951319176,0.438656707947862,1,74,174,"2006-08-17","2014-12-16",101,0.921435022990619
"tli_lag_9",0.173839400202004,0.0733461747262815,2.37012224360371,0.0199670381291263,"monthly_avg_level_m",53.371951319176,0.438656707947862,1,74,174,"2006-08-17","2014-12-16",101,0.921435022990619
"Intercept",80.3276044796025,29.4052614767202,2.73174256733601,0.00761213546655814,"monthly_avg_level_m",56.7031865937132,0.432891478430219,1,75,175,"2006-09-19","2015-01-20",101,0.906424278367871
"monthly_avg_level_m",-0.267338510538706,0.0990412058646164,-2.69926550474499,0.00833198582313975,"monthly_avg_level_m",56.7031865937132,0.432891478430219,1,75,175,"2006-09-19","2015-01-20",101,0.906424278367871
"tli_lag_1",0.459668423391705,0.0898719312928945,5.11470507842583,1.81980656309831e-06,"monthly_avg_level_m",56.7031865937132,0.432891478430219,1,75,175,"2006-09-19","2015-01-20",101,0.906424278367871
"tli_lag_9",0.170998076357849,0.074682154890879,2.28967785688161,0.0244322318913124,"monthly_avg_level_m",56.7031865937132,0.432891478430219,1,75,175,"2006-09-19","2015-01-20",101,0.906424278367871
"Intercept",84.4400573727861,29.7704905799888,2.83636768248439,0.00566174340708127,"monthly_avg_level_m",59.6000898237805,0.442463145604278,1,76,176,"2006-10-31","2015-02-17",101,0.899256330047823
"monthly_avg_level_m",-0.281271960482292,0.100265931014652,-2.80525954963893,0.00618746539020857,"monthly_avg_level_m",59.6000898237805,0.442463145604278,1,76,176,"2006-10-31","2015-02-17",101,0.899256330047823
"tli_lag_1",0.485054861872983,0.090432588051077,5.36371757489701,6.51198011883018e-07,"monthly_avg_level_m",59.6000898237805,0.442463145604278,1,76,176,"2006-10-31","2015-02-17",101,0.899256330047823
"tli_lag_9",0.146552840394741,0.0744100942297473,1.9695290257562,0.0520377859493786,"monthly_avg_level_m",59.6000898237805,0.442463145604278,1,76,176,"2006-10-31","2015-02-17",101,0.899256330047823
"Intercept",74.5572732071754,30.098699691342,2.47709283031327,0.014975931393482,"monthly_avg_level_m",73.188771975604,0.525011835881446,1,77,177,"2006-11-13","2015-03-18",101,0.906961222701096
"monthly_avg_level_m",-0.247817972117769,0.101604791648661,-2.43903823920724,0.016544294117414,"monthly_avg_level_m",73.188771975604,0.525011835881446,1,77,177,"2006-11-13","2015-03-18",101,0.906961222701096
"tli_lag_1",0.644586830988292,0.0777755209366947,8.28778545260986,6.53941999370237e-13,"monthly_avg_level_m",73.188771975604,0.525011835881446,1,77,177,"2006-11-13","2015-03-18",101,0.906961222701096
"Intercept",72.497106155496,30.3002783320672,2.39262178917912,0.018654472515234,"monthly_avg_level_m",74.8123127011983,0.512760385617475,1,78,178,"2006-12-14","2015-04-14",101,0.900973998952402
"monthly_avg_level_m",-0.240511976851085,0.102268006898072,-2.35178120847509,0.0207054755600504,"monthly_avg_level_m",74.8123127011983,0.512760385617475,1,78,178,"2006-12-14","2015-04-14",101,0.900973998952402
"tli_lag_1",0.619899675121813,0.0778054413845829,7.96730490940503,3.1488183351048e-12,"monthly_avg_level_m",74.8123127011983,0.512760385617475,1,78,178,"2006-12-14","2015-04-14",101,0.900973998952402
"Intercept",80.2093260973252,28.9730814714957,2.76840853729131,0.00674860852669695,"monthly_avg_level_m",66.9823231627935,0.52202603635461,1,79,179,"2007-01-17","2015-05-19",101,0.90483190854983
"monthly_avg_level_m",-0.266295222449923,0.0977765755677675,-2.72350735238583,0.00766105137544433,"monthly_avg_level_m",66.9823231627935,0.52202603635461,1,79,179,"2007-01-17","2015-05-19",101,0.90483190854983
"tli_lag_1",0.591581847692267,0.0754611497682333,7.8395551818282,5.8740478224889e-12,"monthly_avg_level_m",66.9823231627935,0.52202603635461,1,79,179,"2007-01-17","2015-05-19",101,0.90483190854983
"Intercept",83.6679550057572,29.02158779355,2.88295580520761,0.00485210909059664,"monthly_avg_level_m",66.0397902204817,0.493052030812541,1,80,180,"2007-02-26","2015-06-16",101,0.907143514785995
"monthly_avg_level_m",-0.277515753032238,0.0979037136861621,-2.83457840957735,0.00558380004792642,"monthly_avg_level_m",66.0397902204817,0.493052030812541,1,80,180,"2007-02-26","2015-06-16",101,0.907143514785995
"tli_lag_1",0.553193724597767,0.078254978564843,7.0691186010534,2.40455412489495e-10,"monthly_avg_level_m",66.0397902204817,0.493052030812541,1,80,180,"2007-02-26","2015-06-16",101,0.907143514785995
"Intercept",87.9557685882549,30.0087379273049,2.93100525591329,0.00430416481880881,"monthly_avg_level_m",61.2400696952152,0.449882985985129,1,81,181,"2007-03-20","2015-07-21",101,0.912044376712183
"monthly_avg_level_m",-0.293038007279301,0.100964301003924,-2.90239227494789,0.0046790951552709,"monthly_avg_level_m",61.2400696952152,0.449882985985129,1,81,181,"2007-03-20","2015-07-21",101,0.912044376712183
"tli_lag_1",0.486178203341004,0.0909066239273306,5.34810536721336,6.94992766797568e-07,"monthly_avg_level_m",61.2400696952152,0.449882985985129,1,81,181,"2007-03-20","2015-07-21",101,0.912044376712183
"tli_lag_9",0.132835557899311,0.0773513767851222,1.71730049832623,0.0894417567234065,"monthly_avg_level_m",61.2400696952152,0.449882985985129,1,81,181,"2007-03-20","2015-07-21",101,0.912044376712183
"Intercept",85.076382962836,29.8855194620138,2.84674265310907,0.00549573308865347,"monthly_avg_level_m",61.8390825430711,0.444634006289142,1,82,182,"2007-04-23","2015-08-18",101,0.913602821171439
"monthly_avg_level_m",-0.283308445011504,0.100556015829289,-2.81741915364337,0.00597686389366333,"monthly_avg_level_m",61.8390825430711,0.444634006289142,1,82,182,"2007-04-23","2015-08-18",101,0.913602821171439
"tli_lag_1",0.493289441696408,0.0907243693480405,5.4372319724156,4.78758334655098e-07,"monthly_avg_level_m",61.8390825430711,0.444634006289142,1,82,182,"2007-04-23","2015-08-18",101,0.913602821171439
"tli_lag_9",0.127333978818408,0.0811877066147834,1.56838989703919,0.120379145918534,"monthly_avg_level_m",61.8390825430711,0.444634006289142,1,82,182,"2007-04-23","2015-08-18",101,0.913602821171439
"Intercept",91.8731880717918,29.6298929976138,3.1006925363919,0.00260204404388239,"monthly_avg_level_m",60.5026540702494,0.454041181252228,1,83,183,"2007-05-22","2015-09-19",101,0.91578364250583
"monthly_avg_level_m",-0.304820627779097,0.0996049746272323,-3.06029522039312,0.00294010271725171,"monthly_avg_level_m",60.5026540702494,0.454041181252228,1,83,183,"2007-05-22","2015-09-19",101,0.91578364250583
"tli_lag_1",0.537599083708737,0.0919170952063904,5.84873882819745,8.50171211971705e-08,"monthly_avg_level_m",60.5026540702494,0.454041181252228,1,83,183,"2007-05-22","2015-09-19",101,0.91578364250583
"tli_lag_4",-0.155285675918481,0.0821096865552319,-1.89119801126054,0.0619255792726205,"monthly_avg_level_m",60.5026540702494,0.454041181252228,1,83,183,"2007-05-22","2015-09-19",101,0.91578364250583
"tli_lag_9",0.126932459022396,0.0819067880181001,1.54971843108225,0.124839337634349,"monthly_avg_level_m",60.5026540702494,0.454041181252228,1,83,183,"2007-05-22","2015-09-19",101,0.91578364250583
"Intercept",87.2441694129696,30.0594916474944,2.9023833947718,0.00469109040137637,"monthly_avg_level_m",63.5936228718085,0.434176055954861,1,84,184,"2007-06-20","2015-10-20",101,0.916216257164112
"monthly_avg_level_m",-0.288723296045022,0.101045064954443,-2.85737157153787,0.0053431299265829,"monthly_avg_level_m",63.5936228718085,0.434176055954861,1,84,184,"2007-06-20","2015-10-20",101,0.916216257164112
"tli_lag_1",0.54507140036585,0.0934239368193573,5.83438697750223,9.04422072036574e-08,"monthly_avg_level_m",63.5936228718085,0.434176055954861,1,84,184,"2007-06-20","2015-10-20",101,0.916216257164112
"tli_lag_4",-0.158862166910425,0.0838499683883079,-1.89460020038095,0.0614671954634853,"monthly_avg_level_m",63.5936228718085,0.434176055954861,1,84,184,"2007-06-20","2015-10-20",101,0.916216257164112
"tli_lag_9",0.0920543771056675,0.0823647367488189,1.1176430683728,0.266796311186234,"monthly_avg_level_m",63.5936228718085,0.434176055954861,1,84,184,"2007-06-20","2015-10-20",101,0.916216257164112
"Intercept",88.9081740783018,29.5667942561657,3.00702786064679,0.0034483069763033,"monthly_avg_level_m",62.5451827466002,0.440095422765765,1,85,185,"2007-07-24","2015-11-17",101,0.91552197795857
"monthly_avg_level_m",-0.294533823794571,0.0993867231813742,-2.96351277481064,0.0039225849183695,"monthly_avg_level_m",62.5451827466002,0.440095422765765,1,85,185,"2007-07-24","2015-11-17",101,0.91552197795857
"tli_lag_1",0.554757254058307,0.0921435178443989,6.02057819189316,4.03568462907969e-08,"monthly_avg_level_m",62.5451827466002,0.440095422765765,1,85,185,"2007-07-24","2015-11-17",101,0.91552197795857
"tli_lag_4",-0.160994393581176,0.083332391926621,-1.93195454803386,0.0566196640302078,"monthly_avg_level_m",62.5451827466002,0.440095422765765,1,85,185,"2007-07-24","2015-11-17",101,0.91552197795857
"tli_lag_9",0.0974495795149056,0.0805177860296836,1.21028637671408,0.229447008917994,"monthly_avg_level_m",62.5451827466002,0.440095422765765,1,85,185,"2007-07-24","2015-11-17",101,0.91552197795857
"Intercept",85.5555702211602,29.3170376218032,2.91828837977587,0.00447879217313172,"monthly_avg_level_m",61.6850223204725,0.43972461870921,1,86,186,"2007-08-21","2015-12-15",101,0.913090299828636
"monthly_avg_level_m",-0.28309185558363,0.0985355219157873,-2.87299290732505,0.00510795079401563,"monthly_avg_level_m",61.6850223204725,0.43972461870921,1,86,186,"2007-08-21","2015-12-15",101,0.913090299828636
"tli_lag_1",0.558230963491952,0.0917379925870013,6.08505753995591,3.045166391208e-08,"monthly_avg_level_m",61.6850223204725,0.43972461870921,1,86,186,"2007-08-21","2015-12-15",101,0.913090299828636
"tli_lag_4",-0.165230430733659,0.082752810878584,-1.99667454167916,0.0489866968905028,"monthly_avg_level_m",61.6850223204725,0.43972461870921,1,86,186,"2007-08-21","2015-12-15",101,0.913090299828636
"tli_lag_9",0.092166113995702,0.0782076211059419,1.17847995748204,0.241818556319557,"monthly_avg_level_m",61.6850223204725,0.43972461870921,1,86,186,"2007-08-21","2015-12-15",101,0.913090299828636
"Intercept",84.5932403265528,29.6551214086897,2.85256766144161,0.00540449720656843,"monthly_avg_level_m",65.5478641494466,0.423121095014345,1,87,187,"2007-09-18","2016-01-20",101,0.901861803344724
"monthly_avg_level_m",-0.281482341961313,0.0997279847559743,-2.82250105273936,0.00589080922530567,"monthly_avg_level_m",65.5478641494466,0.423121095014345,1,87,187,"2007-09-18","2016-01-20",101,0.901861803344724
"tli_lag_1",0.509518625365616,0.0918881918172528,5.54498478301702,3.03994295083192e-07,"monthly_avg_level_m",65.5478641494466,0.423121095014345,1,87,187,"2007-09-18","2016-01-20",101,0.901861803344724
"tli_lag_9",0.0963500084990825,0.0814064299527036,1.18356754564794,0.23977168150176,"monthly_avg_level_m",65.5478641494466,0.423121095014345,1,87,187,"2007-09-18","2016-01-20",101,0.901861803344724
"Intercept",89.5742160205182,29.3994772704893,3.04679621329292,0.00306186641597159,"monthly_avg_level_m",64.3591421318852,0.441972634843986,1,88,188,"2007-10-16","2016-02-16",101,0.90427152373601
"monthly_avg_level_m",-0.29653786314428,0.0987789042083729,-3.00203637123507,0.00349987994636268,"monthly_avg_level_m",64.3591421318852,0.441972634843986,1,88,188,"2007-10-16","2016-02-16",101,0.90427152373601
"tli_lag_1",0.539587242199308,0.0918499680772815,5.87465900636247,7.60191516682352e-08,"monthly_avg_level_m",64.3591421318852,0.441972634843986,1,88,188,"2007-10-16","2016-02-16",101,0.90427152373601
